date_id,Biomass,Grid emission factor,Hard Coal,Hydro,Lignite,Natural Gas,Nuclear,Other,Pumped storage generation,Solar,Total conventional power plant,Total electricity demand,Total grid emissions,Wind offshore,Wind onshore
02/01/2023 00:00,5.172,224.597,1.832,1.757,4.924,4.84,2.458,1.945,0.155,0,16.155,41.249,9905.416,2.891,18.128
02/01/2023 01:00,5.1,228.403,1.82,1.697,4.956,4.778,2.457,1.931,0.191,0,16.133,40.754,9891.361,1.75,18.626
02/01/2023 02:00,5.051,223.031,1.858,1.744,4.973,4.835,2.457,1.899,0.167,0,16.188,40.248,9926.976,1.185,20.341
02/01/2023 03:00,5.02,217.916,1.866,1.758,5.02,4.86,2.456,1.919,0.19,0,16.312,41.368,10008.136,0.847,21.99
02/01/2023 04:00,5.02,223.282,1.898,1.768,5.848,4.878,2.455,1.911,0.171,0,17.161,42.448,10851.546,0.679,23.972
02/01/2023 05:00,5.022,228.96,1.983,1.781,6.59,4.927,2.455,1.873,0.212,0,18.04,45.45,11631.628,0.858,25.101
02/01/2023 06:00,5.046,245.848,2.203,1.701,8.378,5.1,2.455,1.95,0.905,0,20.991,49.859,13705.451,1.168,26.841
02/01/2023 07:00,5.086,270.87,2.487,1.722,10.547,5.235,2.458,1.962,0.515,0,23.205,52.895,16128.322,1.288,28.243
02/01/2023 08:00,5.147,270.805,2.698,1.693,11.255,5.235,2.457,1.994,0.606,0.487,24.246,56.31,17017.092,1.741,29.524
02/01/2023 09:00,5.181,271.818,2.968,1.719,12.293,5.348,2.459,2.012,0.953,3.077,26.032,57.803,18303.947,1.975,29.355
02/01/2023 10:00,5.221,270.975,3.195,1.84,13.008,5.519,2.459,2.042,1.98,5.904,28.203,58.593,19275.239,2.285,27.68
02/01/2023 11:00,5.257,268.503,3.417,1.824,13.101,5.624,2.461,2.044,1.726,7.866,28.373,60.628,19573.268,3.032,26.545
02/01/2023 12:00,5.283,269.417,3.141,1.835,13.213,5.419,2.459,2.028,1.069,8.122,27.328,61.273,19386.689,3.319,26.071
02/01/2023 13:00,5.292,284.267,3.24,1.845,13.677,5.371,2.455,2.119,0.47,6.316,27.331,60.696,19988.218,4.47,25.061
02/01/2023 14:00,5.3,297.083,3.476,1.704,13.798,5.68,2.454,2.104,0.626,3.615,28.138,59.703,20385.549,5.736,24.127
02/01/2023 15:00,5.288,314.997,3.557,1.691,13.957,5.739,2.455,2.127,0.938,1.127,28.773,57.953,20647.064,5.937,22.731
02/01/2023 16:00,5.29,317.445,3.67,1.72,13.966,5.836,2.454,2.154,2.122,0.049,30.2,58.708,20801.146,6.218,22.05
02/01/2023 17:00,5.29,302.928,3.848,1.728,13.969,5.978,2.452,2.153,5.442,0,33.841,61.839,20989.204,6.383,22.046
02/01/2023 18:00,5.303,301.696,3.948,1.746,13.965,5.899,2.451,2.15,5.572,0,33.985,62.095,21026.811,6.139,22.522
02/01/2023 19:00,5.331,311.02,4.034,1.802,13.996,6.011,2.453,2.154,4.032,0,32.68,60.923,21167.234,6.065,22.18
02/01/2023 20:00,5.352,329.315,3.914,1.751,13.991,5.89,2.453,2.15,0.952,0,29.351,57.259,21024.424,5.854,21.535
02/01/2023 21:00,5.369,336.261,3.546,1.775,13.991,5.791,2.452,2.142,0.325,0,28.249,52.917,20706.909,5.553,20.634
02/01/2023 22:00,5.35,343.386,3.363,1.795,14.076,5.767,2.454,2.15,0.219,0,28.029,50.502,20653.944,5.244,19.729
02/01/2023 23:00,5.334,346.709,3.038,1.814,13.971,5.673,2.454,2.14,0.095,0,27.371,49.373,20262.77,4.895,19.03
03/01/2023 00:00,5.278,349.489,3.165,1.797,13.438,5.471,2.453,2.168,0.064,0,26.759,48.716,19779.937,4.413,18.35
03/01/2023 01:00,5.227,355.475,3.183,1.804,13.36,5.404,2.453,2.186,0.141,0,26.728,46.495,19708.347,4.233,17.45
03/01/2023 02:00,5.18,360.402,3.11,1.891,13.111,5.259,2.457,2.143,0.225,0,26.305,47.553,19311.881,4.118,16.09
03/01/2023 03:00,5.157,372.536,3.131,1.833,13.238,5.225,2.457,2.115,0.192,0,26.357,46.846,19413.844,3.957,14.809
03/01/2023 04:00,5.132,385.907,3.426,1.805,13.359,5.303,2.46,2.113,0.173,0,26.835,48.615,19781.117,3.849,13.638
03/01/2023 05:00,5.093,403.344,4.261,1.845,13.376,5.468,2.46,2.137,0.169,0,27.87,49.094,20500.645,3.447,12.572
03/01/2023 06:00,5.098,418.725,6.007,1.828,13.474,6.294,2.46,2.172,0.758,0,31.165,52.637,22237.324,3.089,11.928
03/01/2023 07:00,5.126,415.357,7.138,1.82,13.695,6.759,2.459,2.229,3.068,0,35.347,56.939,23523.91,2.647,11.696
03/01/2023 08:00,5.117,420.716,7.802,1.794,14.1,7.047,2.458,2.256,3.901,0.253,37.565,60.512,24552.045,2.505,11.123
03/01/2023 09:00,5.14,405.834,8.194,1.797,14.098,7.146,2.462,2.285,4.42,2.71,38.605,60.632,24905.004,2.958,10.158
03/01/2023 10:00,5.191,397.712,8.3,1.795,14.127,7.234,2.46,2.248,2.697,6.488,37.065,62.718,25009.61,3.619,8.726
03/01/2023 11:00,5.239,378.137,8.347,1.799,14.034,7.294,2.46,2.261,3.294,10.077,37.69,64.088,24987.439,4.06,7.217
03/01/2023 12:00,5.29,385.509,8.231,1.796,14.045,7.058,2.457,2.255,1.656,11.023,35.703,63.129,24819.158,3.631,6.938
03/01/2023 13:00,5.332,393.249,8.076,1.805,14.078,7.14,2.454,2.266,1.902,9.094,35.915,62.103,24776.996,3.76,7.1
03/01/2023 14:00,5.36,409.553,7.989,1.904,14.222,7.363,2.454,2.279,2.273,5.952,36.579,60.585,24951.743,4.323,6.805
03/01/2023 15:00,5.349,424.337,7.821,1.952,14.302,7.48,2.453,2.292,3.384,2.224,37.731,60.036,24962.23,4.762,6.808
03/01/2023 16:00,5.343,420.895,7.68,1.984,14.335,7.481,2.453,2.301,4.677,0.127,38.927,60.191,24900.422,4.753,8.026
03/01/2023 17:00,5.349,384.329,7.56,2.033,14.428,7.801,2.454,2.309,7.57,0,42.121,63.536,25029.966,5.284,10.339
03/01/2023 18:00,5.369,381.815,7.525,1.914,14.292,7.718,2.454,2.209,4.771,0,38.968,64.022,24742.742,5.852,12.7
03/01/2023 19:00,5.401,382.274,7.386,1.856,14.334,7.361,2.455,1.85,1.184,0,34.569,62.318,24206.04,5.847,15.649
03/01/2023 20:00,5.443,359.175,6.782,1.909,14.262,7.014,2.454,1.737,1.045,0,33.294,59.283,23449.238,5.647,18.993
03/01/2023 21:00,5.458,338.906,4.909,1.848,14.064,6.409,2.456,1.747,0.22,0,29.805,56.028,21645.672,5.258,21.501
03/01/2023 22:00,5.397,317.972,3.59,1.887,13.704,5.839,2.456,1.712,0.415,0,27.717,53.736,20063.276,5.129,22.968
03/01/2023 23:00,5.352,270.887,3.755,1.927,10.387,5.545,2.453,1.639,0.688,0,24.467,51.267,16719.12,4.881,25.093
04/01/2023 00:00,5.27,217.486,3.744,1.87,6.539,5.442,2.451,1.609,0.084,0,19.869,51.4,12830.022,5.074,26.91
04/01/2023 01:00,5.211,198.322,3.646,1.858,5.689,5.232,2.45,1.604,0.193,0,18.815,50.851,11831.314,5.227,28.546
04/01/2023 02:00,5.153,196.4,3.846,1.845,5.473,5.266,2.45,1.599,0.204,0,18.839,50.827,11774.593,5.401,28.714
04/01/2023 03:00,5.119,198.584,3.962,1.832,5.194,5.184,2.453,1.605,0.207,0,18.606,50.432,11559.267,5.446,27.207
04/01/2023 04:00,5.092,194.122,3.892,1.826,5.145,5.186,2.452,1.573,0.213,0,18.461,51.551,11428.19,5.645,27.847
04/01/2023 05:00,5.078,182.296,4.145,1.81,5.176,5.213,2.45,1.556,0.241,0,18.781,54.919,11640.779,5.797,32.39
04/01/2023 06:00,5.084,168.619,4.534,1.908,5.197,5.308,2.444,1.561,0.316,0,19.361,59.168,11991.225,5.542,39.218
04/01/2023 07:00,5.134,167.969,4.914,1.898,5.327,5.426,2.442,1.55,0.591,0,20.25,61.329,12434.68,5.586,41.162
04/01/2023 08:00,5.194,167.123,5.455,1.896,5.393,5.475,2.44,1.57,2.586,0.309,22.919,63.392,12938.496,5.298,41.803
04/01/2023 09:00,5.227,165.845,5.641,1.919,5.483,5.546,2.435,1.569,2.805,1.569,23.478,65.342,13191.43,5.02,42.327
04/01/2023 10:00,5.265,164.875,5.577,1.902,5.322,5.663,2.432,1.573,1.149,2.617,21.717,66.033,13033.577,4.92,42.63
04/01/2023 11:00,5.317,160.148,5.359,1.99,5.317,5.773,2.431,1.579,2.448,2.805,22.906,67.229,12912.515,4.767,42.843
04/01/2023 12:00,5.385,156.9,5.038,1.834,5.314,5.659,2.424,1.578,2.382,2.618,22.394,67.512,12627.638,5.161,43.089
04/01/2023 13:00,5.47,156.294,4.692,1.8,5.292,5.343,2.42,1.567,0.696,2.294,20.009,66.344,12220.217,5.326,43.288
04/01/2023 14:00,5.468,156.314,4.441,1.878,5.297,5.475,2.421,1.563,0.52,1.657,19.717,65.809,12084.856,5.322,43.269
04/01/2023 15:00,5.426,157.258,4.271,1.86,5.421,5.424,2.42,1.572,0.919,0.664,20.028,64.934,12071.404,5.328,43.457
04/01/2023 16:00,5.419,157.337,4.717,1.86,5.207,5.456,2.419,1.575,2.5,0.035,21.874,65.436,12205.022,5.181,43.203
04/01/2023 17:00,5.415,156.697,5.477,1.81,5.131,5.508,2.414,1.583,5,0,25.113,67.539,12720.82,4.978,43.866
04/01/2023 18:00,5.439,163.491,5.525,1.796,5.139,5.603,2.414,1.583,2.099,0,22.362,66.416,12799.636,5.032,43.66
04/01/2023 19:00,5.475,164.115,5.519,1.811,5.128,5.575,2.414,1.559,1.58,0,21.775,64.958,12751.068,5.121,43.514
04/01/2023 20:00,5.498,163.638,5.38,1.744,4.984,5.574,2.415,1.548,0.818,0,20.719,62.915,12494.982,4.755,43.642
04/01/2023 21:00,5.512,165.477,5.527,1.714,4.984,5.323,2.412,1.574,0.285,0,20.105,61.797,12534.156,4.911,43.503
04/01/2023 22:00,5.484,167.474,5.394,1.751,4.977,5.363,2.412,1.587,0.116,0,19.849,59.83,12455.373,5.027,42.261
04/01/2023 23:00,5.424,168.202,5.142,1.777,5.013,5.344,2.412,1.594,0.214,0,19.72,57.106,12304.96,4.91,41.325
05/01/2023 00:00,5.341,185.585,5.135,1.815,5.451,5.393,2.412,1.565,0.058,0,20.014,54.001,12723.751,4.202,37.188
05/01/2023 01:00,5.282,192.158,5.092,1.793,5.634,5.367,2.414,1.556,0.104,0,20.166,51.173,12854.201,3.626,36.026
05/01/2023 02:00,5.247,192.319,4.955,1.846,5.59,5.357,2.414,1.558,0.191,0,20.065,50.607,12708.263,3.583,35.338
05/01/2023 03:00,5.213,195.016,5.026,1.854,5.623,5.321,2.413,1.551,0.206,0,20.139,50.662,12772.262,3.558,34.729
05/01/2023 04:00,5.2,193.684,5.263,1.865,5.795,5.338,2.413,1.51,0.2,0,20.519,52.188,13086.558,3.25,36.733
05/01/2023 05:00,5.217,189.523,5.311,1.775,5.999,5.541,2.413,1.47,0.566,0,21.301,54.232,13362.65,3.26,38.954
05/01/2023 06:00,5.227,203.402,5.409,1.818,7.056,6.267,2.412,1.46,0.618,0,23.222,56.041,14745.51,2.963,39.265
05/01/2023 07:00,5.281,224.066,5.529,1.912,8.72,6.679,2.409,1.493,0.374,0,25.205,59.28,16669.29,3.337,38.66
05/01/2023 08:00,5.305,237.999,5.95,1.864,9.496,7.071,2.41,1.571,1.413,0.127,27.911,60.647,17972.017,3.578,36.729
05/01/2023 09:00,5.34,242.233,6.079,1.81,9.602,7.511,2.414,1.641,2.933,1.13,30.181,62.53,18405.062,3.449,34.07
05/01/2023 10:00,5.394,250.945,6.253,1.806,9.622,7.905,2.415,1.741,2.101,3.002,30.037,63.902,18797.087,3.149,31.517
05/01/2023 11:00,5.445,256.517,6.501,1.832,9.924,7.806,2.418,1.744,1.518,4.733,29.911,65.07,19245.519,2.755,30.349
05/01/2023 12:00,5.485,267.949,6.735,1.808,10.313,7.601,2.418,1.751,1.184,5.511,30.001,64.613,19733.456,1.999,28.843
05/01/2023 13:00,5.478,281.98,6.985,1.848,10.175,7.721,2.418,1.759,1.695,5.099,30.753,62.442,19835.803,1.006,26.161
05/01/2023 14:00,5.473,303.03,7.214,1.894,10.065,7.983,2.419,1.771,2.645,3.371,32.096,61.032,20006.148,0.655,22.532
05/01/2023 15:00,5.425,340.275,7.245,1.902,10.737,7.826,2.417,1.772,2.42,1.295,32.417,61,20637.38,0.635,18.975
05/01/2023 16:00,5.425,367.012,7.302,1.919,11.214,7.405,2.417,1.785,3.169,0.073,33.293,61.436,21006.917,0.365,16.164
05/01/2023 17:00,5.417,356.206,7.493,1.866,11.157,7.167,2.419,1.791,6.879,0,36.906,64.604,21009.105,0.524,14.266
05/01/2023 18:00,5.453,357.917,7.239,1.936,11.29,7.263,2.418,1.788,7.82,0,37.818,64.633,20985.375,0.937,12.488
05/01/2023 19:00,5.497,365.922,7.222,1.91,11.31,7.195,2.418,1.791,7.009,0,36.944,62.808,20969.154,1.658,11.295
05/01/2023 20:00,5.526,380.568,7.153,1.874,11.377,7.087,2.419,1.795,5.18,0,35.011,59.042,20947.927,2.136,10.498
05/01/2023 21:00,5.525,395.212,6.686,1.829,11.337,6.894,2.42,1.8,2.453,0,31.591,55.948,20494.451,2.896,10.016
05/01/2023 22:00,5.505,386.882,5.356,1.797,11.293,6.498,2.42,1.8,1.344,0,28.711,54.177,19314.954,3.95,9.962
05/01/2023 23:00,5.449,376.175,3.868,1.775,11.186,5.819,2.419,1.9,0.583,0,25.775,50.967,17945.441,4.42,10.286
06/01/2023 00:00,5.382,360.111,3.232,1.745,10.875,6.22,2.417,2.199,0.598,0,25.54,48.203,17599.679,5.193,11.013
06/01/2023 01:00,5.327,349.333,3.396,1.7,10.589,6.191,2.417,2.242,0.281,0,25.117,48.228,17469.552,5.84,12.024
06/01/2023 02:00,5.301,333.266,3.39,1.743,10.446,6.683,2.418,2.224,0.249,0,25.41,49.947,17489.706,6.199,13.827
06/01/2023 03:00,5.275,309.146,3.336,1.704,9.65,6.495,2.417,2.15,0.228,0,24.276,51.453,16519.626,6.483,15.698
06/01/2023 04:00,5.253,291.522,3.431,1.657,9.141,6.372,2.417,2.058,0.164,0,23.583,53.249,15952.942,6.586,17.644
06/01/2023 05:00,5.252,296.441,3.599,1.648,10.107,7.738,2.415,2.09,0.163,0,26.113,56.09,17577.208,6.491,19.79
06/01/2023 06:00,5.257,296.024,3.891,1.693,10.451,9.355,2.415,2.11,0.096,0,28.319,57.064,18760.375,5.7,22.406
06/01/2023 07:00,5.296,296.904,4.553,1.73,10.688,9.572,2.414,2.126,0.11,0,29.463,57.94,19582.811,5.164,24.303
06/01/2023 08:00,5.357,295.956,5.68,1.742,10.831,9.744,2.413,2.196,0.442,0.273,31.307,60.728,20692.629,4.552,26.687
06/01/2023 09:00,5.363,280.085,5.655,1.806,10.559,9.647,2.413,2.188,0.456,2.056,30.918,61.972,20359.426,4.331,28.217
06/01/2023 10:00,5.395,266.779,5.547,1.806,10.396,9.809,2.413,2.206,0.252,4.439,30.624,63.887,20196.186,4.509,28.931
06/01/2023 11:00,5.456,252.893,4.935,1.833,10.242,9.797,2.413,2.212,0.365,6.519,29.963,65.473,19590.343,5.629,28.065
06/01/2023 12:00,5.505,249.448,4.414,1.808,10.467,9.696,2.414,2.211,0.074,7.356,29.275,66.128,19387.533,5.737,28.041
06/01/2023 13:00,5.506,252.99,4.25,1.813,10.711,9.338,2.411,2.161,0.097,6.271,28.967,64.972,19325.472,5.765,28.066
06/01/2023 14:00,5.503,274.909,4.635,1.793,10.865,9.577,2.406,2.155,0.272,3.744,29.91,62.417,19848.102,5.332,25.917
06/01/2023 15:00,5.493,300.616,5.498,1.774,10.825,10.297,2.41,2.213,0.769,1.314,32.013,61.928,20774.915,5.612,22.902
06/01/2023 16:00,5.486,317.111,6.104,1.815,11.305,9.594,2.414,2.241,2.495,0.073,34.154,62.131,21463.224,5.981,20.175
06/01/2023 17:00,5.486,306.707,6.253,1.79,11.368,9.631,2.413,2.245,6.282,0,38.192,65.427,21653.592,6.128,19.004
06/01/2023 18:00,5.511,305.235,5.712,1.716,11.342,8.207,2.414,2.244,5.346,0,35.264,64.177,20690.813,6.392,18.904
06/01/2023 19:00,5.541,306.463,4.828,1.693,11.42,6.92,2.414,2.227,4.674,0,32.484,61.249,19614.775,5.796,18.49
06/01/2023 20:00,5.562,317.046,4.055,1.719,11.332,6.824,2.412,2.215,1.748,0,28.587,57.417,18906.211,5.85,17.915
06/01/2023 21:00,5.566,312.817,2.845,1.713,11.008,6.636,2.411,2.198,0.784,0,25.883,54.592,17600.895,5.508,17.595
06/01/2023 22:00,5.535,314.393,2.423,1.698,10.744,6.631,2.411,2.159,0.821,0,25.188,52.697,16985.466,4.959,16.646
06/01/2023 23:00,5.476,305.653,2.027,1.689,9.427,6.13,2.41,2.109,0.163,0,22.265,48.515,15151.38,4.642,15.498
07/01/2023 00:00,5.402,295.223,1.856,1.661,8.224,5.407,2.406,2.053,0.137,0,20.082,46.021,13507.731,4.029,14.581
07/01/2023 01:00,5.33,294.913,1.727,1.637,8.269,5.005,2.405,2.014,0.39,0,19.81,44.916,13269.886,4.156,14.063
07/01/2023 02:00,5.297,283.171,1.787,1.621,7.671,4.955,2.405,2.007,0.224,0,19.049,45.039,12696.088,4.72,14.149
07/01/2023 03:00,5.258,267.994,1.85,1.619,6.982,4.952,2.405,2,0.158,0,18.348,45.914,12052.505,5.559,14.19
07/01/2023 04:00,5.228,263.172,1.882,1.622,6.859,5.227,2.405,1.94,0.156,0,18.468,46.736,11999.465,5.897,14.38
07/01/2023 05:00,5.213,256.636,1.909,1.625,6.444,5.831,2.404,1.946,0.184,0,18.719,47.578,11841.569,6.079,14.505
07/01/2023 06:00,5.244,266.254,1.958,1.619,7.057,6.247,2.404,1.947,0.184,0,19.796,46.936,12641.809,6.094,14.727
07/01/2023 07:00,5.304,275.915,1.96,1.643,7.941,6.465,2.402,1.96,0.263,0,20.991,48.285,13613.605,6.104,15.299
07/01/2023 08:00,5.353,271.853,1.962,1.646,8.037,6.51,2.405,1.983,0.921,0.297,21.818,50.476,13749.285,6.024,15.438
07/01/2023 09:00,5.405,265.72,2.293,1.67,8.23,6.54,2.407,1.999,1.636,2.696,23.105,52.582,14212.623,5.801,14.81
07/01/2023 10:00,5.455,250.38,2.297,1.673,8.373,6.574,2.41,2.01,2.532,6.177,24.196,54.951,14380.319,5.836,14.098
07/01/2023 11:00,5.492,243.141,2.294,1.665,8.456,6.649,2.408,2.016,1.327,9.179,23.15,57.396,14493.984,5.91,14.215
07/01/2023 12:00,5.529,235.257,2.27,1.693,8.137,6.507,2.405,1.976,0.354,10.559,21.65,58.264,14069.103,5.932,14.44
07/01/2023 13:00,5.516,232.157,2.247,1.698,7.913,6.373,2.401,1.977,1.004,10.15,21.914,56.714,13779.855,6.028,14.049
07/01/2023 14:00,5.505,241.853,2.222,1.675,7.824,6.39,2.399,1.956,0.786,7.469,21.577,54.582,13660.142,5.945,14.31
07/01/2023 15:00,5.492,256.194,2.214,1.671,8.123,6.347,2.4,1.969,1.649,3.173,22.703,53.788,13947.422,6.01,15.392
07/01/2023 16:00,5.484,255.064,2.249,1.737,8.504,6.508,2.401,2.046,3.432,0.245,25.14,55.301,14483.745,6.17,18.009
07/01/2023 17:00,5.498,239.164,2.298,1.77,8.886,6.622,2.402,2.036,5.408,0,27.651,58.091,14931.298,6.274,21.238
07/01/2023 18:00,5.528,236.248,2.391,1.71,8.801,7.362,2.406,2.038,3.662,0,26.659,59.355,15195.311,6.119,24.304
07/01/2023 19:00,5.548,228.134,2.449,1.778,7.884,7.163,2.406,2.001,1.282,0,23.185,56.763,14220.698,6.191,25.633
07/01/2023 20:00,5.569,204.562,2.401,1.756,6.172,6.999,2.405,2.005,0.888,0,20.871,54.245,12431.275,6.318,26.256
07/01/2023 21:00,5.564,184.173,2.262,1.692,4.673,6.845,2.406,2.01,0.496,0,18.69,52.843,10787.982,6.41,26.218
07/01/2023 22:00,5.533,185.946,2.236,1.711,4.643,6.794,2.406,2.015,0.46,0,18.553,52.176,10725.249,6.397,25.485
07/01/2023 23:00,5.482,186.355,2.199,1.691,4.631,6.674,2.405,2.019,0.027,0,17.954,50.7,10643.884,6.4,25.589
08/01/2023 00:00,5.415,181.847,2.078,1.769,4.637,5.24,2.41,2.041,0.036,0,16.443,49.358,10044.643,6.976,24.633
08/01/2023 01:00,5.337,181.928,2.049,1.858,4.641,4.75,2.412,2.037,0.137,0,16.026,47.583,9838.83,7.078,23.783
08/01/2023 02:00,5.285,186.42,2.102,1.857,4.614,4.802,2.412,2.03,0.081,0,16.041,46.137,9864.349,7.024,22.709
08/01/2023 03:00,5.235,193.802,2.255,1.759,4.596,4.748,2.412,2.02,0.161,0,16.191,46.207,9930.419,6.754,21.3
08/01/2023 04:00,5.209,195.186,2.111,1.75,4.593,4.796,2.411,2.018,0.214,0,16.142,46.376,9835.943,6.866,20.426
08/01/2023 05:00,5.2,197.352,2.044,1.693,4.611,4.745,2.412,2.005,0.169,0,15.985,46.341,9772.698,6.833,19.808
08/01/2023 06:00,5.218,202.413,2.054,1.723,4.684,4.71,2.413,1.996,0.222,0,16.08,45.3,9832.212,6.678,18.876
08/01/2023 07:00,5.259,204.005,2.098,1.737,4.702,4.719,2.413,2.004,0.137,0,16.073,45.989,9892.407,6.474,18.947
08/01/2023 08:00,5.307,204.873,2.12,1.761,4.789,4.87,2.413,2.004,0.1,0.212,16.295,47.969,10051.645,6.117,19.37
08/01/2023 09:00,5.352,216.451,2.154,1.719,5.836,5.017,2.414,2.034,0.112,1.262,17.566,50.332,11198.948,6.032,19.806
08/01/2023 10:00,5.403,227.096,2.175,1.715,6.775,5.195,2.413,2.037,0.249,3.016,18.844,51.289,12214.443,6.163,18.645
08/01/2023 11:00,5.456,229.704,2.188,1.747,7.589,5.3,2.411,2.077,1.407,4.855,20.972,55.082,13108.429,6.05,17.986
08/01/2023 12:00,5.499,234.882,2.185,1.691,7.796,5.298,2.41,2.093,0.608,5.662,20.39,55.043,13325.178,5.755,17.734
08/01/2023 13:00,5.516,243.342,2.182,1.659,7.88,5.141,2.407,2.054,0.318,5.109,19.982,53.306,13310.658,5.772,16.66
08/01/2023 14:00,5.508,264.489,2.188,1.662,8.34,5.315,2.406,2.109,0.309,3.324,20.666,51.761,13888.158,5.428,15.921
08/01/2023 15:00,5.496,270.84,2.218,1.679,8.544,5.443,2.405,2.161,2.435,1.38,23.207,51.497,14211.033,5.401,15.308
08/01/2023 16:00,5.488,267.924,2.113,1.654,8.737,5.59,2.405,2.204,2.993,0.114,24.041,53.197,14419.179,5.839,16.681
08/01/2023 17:00,5.482,248.719,2.136,1.71,8.785,5.616,2.405,2.194,6.198,0,27.335,56.85,14484.857,5.827,17.885
08/01/2023 18:00,5.5,242.471,2.042,1.729,8.785,5.579,2.405,2.187,7.13,0,28.128,58.4,14393.515,5.776,18.229
08/01/2023 19:00,5.519,248.796,2.035,1.757,8.872,5.589,2.406,2.175,6.106,0,27.183,55.555,14468.025,5.889,17.804
08/01/2023 20:00,5.513,253.863,2.025,1.742,8.97,5.585,2.405,2.191,4.925,0,26.101,53.099,14570.885,6.12,17.92
08/01/2023 21:00,5.521,268.758,2.036,1.707,9.344,5.549,2.405,2.157,2.649,0,24.139,50.986,14903.898,5.993,18.095
08/01/2023 22:00,5.502,275.187,1.997,1.667,9.37,5.543,2.405,2.147,0.801,0,22.263,50.593,14889.079,6.055,18.619
08/01/2023 23:00,5.453,267.932,1.974,1.688,8.974,5.374,2.405,2.068,0.032,0,20.826,50.301,14340.82,6.206,19.351
09/01/2023 00:00,5.389,249.361,1.981,1.633,7.804,5.326,2.405,2.054,0.004,0,19.575,50.784,13155.655,6.077,20.084
09/01/2023 01:00,5.313,228.644,1.984,1.645,6.404,5.195,2.405,2.058,0.188,0,18.235,49.875,11725.741,6.197,19.895
09/01/2023 02:00,5.266,225.734,1.981,1.608,6.225,5.222,2.404,2.056,0.208,0,18.096,49.123,11553.881,6.216,19.997
09/01/2023 03:00,5.231,236.84,2.03,1.621,6.809,5.154,2.407,2.039,0.21,0,18.648,49.467,12126.954,6.105,19.598
09/01/2023 04:00,5.213,257.969,2.436,1.643,7.775,5.228,2.405,1.995,0.209,0,20.047,50.797,13371.341,6.198,18.731
09/01/2023 05:00,5.226,286.611,3.11,1.735,9.177,5.486,2.403,1.999,0.245,0,22.421,53.525,15362.402,5.522,18.697
09/01/2023 06:00,5.242,325.829,4.095,1.779,11.988,6.024,2.4,1.991,0.72,0,27.218,58.439,19073.12,5.26,19.037
09/01/2023 07:00,5.296,346.057,5.24,1.726,13.974,6.747,2.396,2.032,1.172,0.001,31.562,63.263,22200.772,5.046,20.523
09/01/2023 08:00,5.348,346.401,6.021,1.768,14.205,6.835,2.391,2.097,1.506,0.176,33.055,65.396,23103.457,4.511,21.838
09/01/2023 09:00,5.349,343.325,6.612,1.798,14.584,6.965,2.388,2.134,2.812,1.735,35.496,65.895,24002.215,4.408,21.125
09/01/2023 10:00,5.368,340.844,6.917,1.791,14.88,7.359,2.392,2.137,2.874,3.947,36.559,67.09,24671.427,4.083,20.636
09/01/2023 11:00,5.394,347.602,6.924,1.818,15.119,7.441,2.393,2.14,0.877,5.418,34.894,68.317,24947.145,3.795,20.45
09/01/2023 12:00,5.396,354.051,6.665,1.804,15.217,7.532,2.395,2.121,1.252,5.651,35.181,67.096,24867.957,3.239,18.967
09/01/2023 13:00,5.39,372.916,7.373,1.785,15.31,7.774,2.391,2.113,1.647,5.296,36.607,66.95,25568.449,2.582,16.904
09/01/2023 14:00,5.393,388.322,7.514,1.878,15.291,8.027,2.389,2.178,2.746,3.948,38.146,65.633,25812.417,2.077,15.03
09/01/2023 15:00,5.376,402.824,7.563,2.148,15.131,8.037,2.392,2.172,3.537,1.686,38.832,65.349,25686.422,2.092,13.632
09/01/2023 16:00,5.379,395.938,7.713,2.174,14.983,7.958,2.393,2.183,6.174,0.141,41.404,65.695,25633.07,1.645,13.997
09/01/2023 17:00,5.382,384.227,7.629,2.172,14.998,8.017,2.392,2.204,7.628,0,42.868,67.862,25628.031,1.746,14.531
09/01/2023 18:00,5.409,385.756,7.696,2.176,15.147,8.018,2.393,2.21,6.407,0,41.87,67.182,25831.058,2.187,15.321
09/01/2023 19:00,5.431,390.598,7.766,2.1,15.404,7.791,2.389,2.206,5.146,0,40.702,65.587,26048.491,2.663,15.793
09/01/2023 20:00,5.452,398.07,7.55,2.099,15.378,7.213,2.388,2.204,2.785,0,37.519,61.423,25644.965,2.906,16.447
09/01/2023 21:00,5.491,401.606,6.925,2.127,15.55,6.924,2.389,2.212,1.225,0,35.225,58.98,25249.479,3.48,16.549
09/01/2023 22:00,5.502,397.464,6.013,2.137,15.517,6.541,2.394,2.205,0.635,0,33.305,57.005,24390.173,3.931,16.489
09/01/2023 23:00,5.462,392.475,4.915,2.127,15.352,5.958,2.393,2.172,0.02,0,30.81,54.914,23161.918,4.141,16.475
10/01/2023 00:00,5.386,384.353,4.347,2.122,14.899,5.621,2.393,2.06,0.163,0,29.484,52.063,22059.067,3.739,16.661
10/01/2023 01:00,5.329,375.145,3.688,2.011,14.458,5.435,2.394,2.01,0.163,0,28.147,52.559,21014.878,3.324,17.207
10/01/2023 02:00,5.315,368.443,3.467,1.965,13.987,5.499,2.39,2.008,0.16,0,27.512,52.329,20407.372,3.076,17.52
10/01/2023 03:00,5.248,371.453,3.462,1.971,14.082,5.464,2.392,2.017,0.158,0,27.575,52.286,20492.606,2.921,17.454
